id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
3329;LOL;requests;1566812026.820985;-0.5605509281158447;https://www.imdb.com//title/tt0055630/;https://www.imdb.com//title/tt0055630/;219246;200;True;
3330;LOL;requests;1566812028.2755089;-0.5398030281066895;https://www.imdb.com//title/tt0141098/;https://www.imdb.com//title/tt0141098/;213767;200;True;
3331;LOL;requests;1566812029.8371148;-0.9370291233062744;https://www.imdb.com//title/tt0387575/;https://www.imdb.com//title/tt0387575/;217408;200;True;
3332;LOL;requests;1566812031.677842;-0.9126410484313965;https://www.imdb.com//title/tt0074486/;https://www.imdb.com//title/tt0074486/;220334;200;True;
3333;LOL;requests;1566812033.577284;-1.1080148220062256;https://www.imdb.com//title/tt0116361/;https://www.imdb.com//title/tt0116361/;216760;200;True;
3334;LOL;requests;1566812035.5865128;-0.7660222053527832;https://www.imdb.com//title/tt0085636/;https://www.imdb.com//title/tt0085636/;226095;200;True;
3335;LOL;requests;1566812037.261729;-0.7174890041351318;https://www.imdb.com//title/tt0429493/;https://www.imdb.com//title/tt0429493/;225883;200;True;
3336;LOL;requests;1566812039.021478;-1.0612990856170654;https://www.imdb.com//title/tt0278500/;https://www.imdb.com//title/tt0278500/;220156;200;True;
3337;LOL;requests;1566812040.979908;-0.9844419956207275;https://www.imdb.com//title/tt0115956/;https://www.imdb.com//title/tt0115956/;218182;200;True;
3338;LOL;requests;1566812042.866663;-1.4374470710754395;https://www.imdb.com//title/tt1458169/;https://www.imdb.com//title/tt1458169/;220782;200;True;
3339;LOL;requests;1566812045.212383;-1.0989959239959717;https://www.imdb.com//title/tt0918940/;https://www.imdb.com//title/tt0918940/;231248;200;True;
3340;LOL;requests;1566812047.235719;-1.0600519180297852;https://www.imdb.com//title/tt0098621/;https://www.imdb.com//title/tt0098621/;214332;200;True;
3341;LOL;requests;1566812049.3330472;-0.7965109348297119;https://www.imdb.com//title/tt0804516/;https://www.imdb.com//title/tt0804516/;214170;200;True;
3342;LOL;requests;1566812051.04032;-1.0064442157745361;https://www.imdb.com//title/tt0251160/;https://www.imdb.com//title/tt0251160/;214660;200;True;
3343;LOL;requests;1566812052.962785;-1.0232608318328857;https://www.imdb.com//title/tt1686821/;https://www.imdb.com//title/tt1686821/;223941;200;True;
3344;LOL;requests;1566812054.923727;-0.6295289993286133;https://www.imdb.com//title/tt0118971/;https://www.imdb.com//title/tt0118971/;227178;200;True;
3345;LOL;requests;1566812056.485503;-0.865103006362915;https://www.imdb.com//title/tt1667353/;https://www.imdb.com//title/tt1667353/;228108;200;True;
3346;LOL;requests;1566812058.440486;-0.5955681800842285;https://www.imdb.com//title/tt0454848/;https://www.imdb.com//title/tt0454848/;218586;200;True;
3347;LOL;requests;1566812059.950125;-0.8807041645050049;https://www.imdb.com//title/tt0277371/;https://www.imdb.com//title/tt0277371/;217371;200;True;
3348;LOL;requests;1566812061.817164;-0.6301419734954834;https://www.imdb.com//title/tt0109303/;https://www.imdb.com//title/tt0109303/;214999;200;True;
3349;LOL;requests;1566812063.397136;-0.6515581607818604;https://www.imdb.com//title/tt1767372/;https://www.imdb.com//title/tt1767372/;221191;200;True;
3350;LOL;requests;1566812065.117192;-0.9347469806671143;https://www.imdb.com//title/tt0924129/;https://www.imdb.com//title/tt0924129/;217882;200;True;
3351;LOL;requests;1566812067.0025;-0.551487922668457;https://www.imdb.com//title/tt0059578/;https://www.imdb.com//title/tt0059578/;218484;200;True;
3352;LOL;requests;1566812068.456042;-1.2684400081634521;https://www.imdb.com//title/tt1092026/;https://www.imdb.com//title/tt1092026/;228194;200;True;
3353;LOL;requests;1566812070.6837602;-0.7724418640136719;https://www.imdb.com//title/tt0120601/;https://www.imdb.com//title/tt0120601/;218075;200;True;
3354;LOL;requests;1566812072.381234;-0.8989009857177734;https://www.imdb.com//title/tt0101516/;https://www.imdb.com//title/tt0101516/;221259;200;True;
3355;LOL;requests;1566812074.452838;-1.0789210796356201;https://www.imdb.com//title/tt1540011/;https://www.imdb.com//title/tt1540011/;214869;200;True;
3356;LOL;requests;1566812076.434091;-0.6692678928375244;https://www.imdb.com//title/tt0120696/;https://www.imdb.com//title/tt0120696/;215904;200;True;
3357;LOL;requests;1566812078.0814369;-0.5755751132965088;https://www.imdb.com//title/tt0091251/;https://www.imdb.com//title/tt0091251/;210198;200;True;
3358;LOL;requests;1566812079.599354;-1.3206281661987305;https://www.imdb.com//title/tt0421082/;https://www.imdb.com//title/tt0421082/;220262;200;True;
3359;LOL;requests;1566812081.75306;-0.6674268245697021;https://www.imdb.com//title/tt0094226/;https://www.imdb.com//title/tt0094226/;219963;200;True;
3360;LOL;requests;1566812083.496565;-0.6461868286132812;https://www.imdb.com//title/tt0274812/;https://www.imdb.com//title/tt0274812/;217411;200;True;
3361;LOL;requests;1566812085.053455;-0.9480137825012207;https://www.imdb.com//title/tt2243389/;https://www.imdb.com//title/tt2243389/;214563;200;True;
3362;LOL;requests;1566812086.7944698;-0.6473541259765625;https://www.imdb.com//title/tt0485947/;https://www.imdb.com//title/tt0485947/;223892;200;True;
3363;LOL;requests;1566812088.359916;-0.5974001884460449;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;219234;200;True;
3364;LOL;requests;1566812089.868716;-0.5820920467376709;https://www.imdb.com//title/tt0468492/;https://www.imdb.com//title/tt0468492/;216579;200;True;
3365;LOL;requests;1566812091.378367;-0.7904582023620605;https://www.imdb.com//title/tt0112573/;https://www.imdb.com//title/tt0112573/;223958;200;True;
3366;LOL;requests;1566812093.094481;-0.7343850135803223;https://www.imdb.com//title/tt0056869/;https://www.imdb.com//title/tt0056869/;223357;200;True;
3367;LOL;requests;1566812094.7488708;-1.1962990760803223;https://www.imdb.com//title/tt5001754/;https://www.imdb.com//title/tt5001754/;206169;200;True;
3368;LOL;requests;1566812096.9069388;-0.9990541934967041;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;233163;200;True;
3369;LOL;requests;1566812098.851541;-0.5533609390258789;https://www.imdb.com//title/tt0393109/;https://www.imdb.com//title/tt0393109/;213654;200;True;
3370;LOL;requests;1566812100.5293388;-0.7562570571899414;https://www.imdb.com//title/tt0085959/;https://www.imdb.com//title/tt0085959/;224690;200;True;
3371;LOL;requests;1566812102.2557912;-0.716533899307251;https://www.imdb.com//title/tt0065063/;https://www.imdb.com//title/tt0065063/;207395;200;True;
3372;LOL;requests;1566812104.0469499;-0.7064282894134521;https://www.imdb.com//title/tt0078748/;https://www.imdb.com//title/tt0078748/;224774;200;True;
3373;LOL;requests;1566812105.7325099;-1.0709121227264404;https://www.imdb.com//title/tt5758778/;https://www.imdb.com//title/tt5758778/;226419;200;True;
